PROMOCION;MES;SKU ;PRODUCTO;LABORATORIO;FECHA;DESCUENTO
HOT SALES;DICIEMBRE;08092;Desonida Emulsion X 120Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;08001;Acibath Limpiador X 120 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08002;Afelius Oil Free X 60 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08003;Afelius Spf 50 X 60 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08004;Alfaloe X 240 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08005;Climbaseb Sh X 120 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08009;Darksun Pantalla Gel Verde X 60 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08010;Darksun Filtros y Pantalla X 120 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08011;Desonida Dermac 0.05% Crema X 15 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08015;Glisal Gel X 30 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08018;Leniderm Crema Emoliente X 280 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08025;Quanox Gotas X 5Ml;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08027;Silicare Dermoprotectora X 60 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08032;Stratum X 240 Gr;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08034;Topisept X 15 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08035;Acibath Scrub X 120 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08037;Luminica X 30 Gr;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08041;Exania Emulsion 0.05 X 60 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08044;Darksun Manos 60 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08060;Afelius 100 Total Spray X 120 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08063;Afelius Fluido Color Spf 50+ X 50 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08064;Afelius Kids Emulsion X 90 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08068;Efal Limpiador Liquido X 500 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08069;Efal Kids Limpiador Liquido X 270 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08072;Sporum (Ketoconazol2%) Champu X 120Ml;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08100;Megacistin Shampoo X 200 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08103;Afelius Expert Emulsión X 60 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08104;Afelius Men Emulsión X 60 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;0899;Megacistin Max Locion En Spray X 120 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08108;Quanox Crema 1% X 30 Gr Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08109;Mega-Lcistin X 30 Tabletas Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08110;Nopter Repetente X 120 Ml Siegfried;LABORATORIOS SIEGFRIED S.A.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160001;Desodorante Antitranspirante Spray X 120Ml Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160002;Desodorante Antitranspirante Roll-On X 70 Gr Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160003;Shower Gel Rosado X 500 Ml Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160004;Shower Gel Azul X 500 Ml Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160005;Shower Gel Verde X 500 Ml Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160006;Emulsion Hidratante (Azul) X 500 Gr Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;160007;Emulsion Hidratante Plus (Verde) X 500 Gr Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;80058;Moluskin Crema X 10 Gr Ldoc;L'DOC;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;08007;Crema Emoliente Emulcrem X 500Gr;MD FARMACIA MAGISTRAL S.A.S.;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12060;Oracea 40Mg X 28 Capsulas;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;12162;Epiduo Forte X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;12001;Arcolane 2% Shampoo X 100 Ml Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12002;Benzac Ac 10% X 60 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12004;Benzac Ac 5% X 60 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12005;Benzac Ac Wash 5% Gel X 100 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12016;Clob -X 0.05% Shampoo X 125 Ml Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12020;Differin 0.1% Gel X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12074;Differin 0.3% Gel X 45 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12035;Epiduo 0.1% /2 .5% Gel X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12025;Loceryl Laca 5% X 2.5 Ml Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12026;Nutracort 1% Locion X 120 Ml Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12028;Retacnyl Crema 0.05% X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12027;Retacnyl O.025% X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12029;Rozex 0.75% Gel X 30 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12161;Soolantra 1% Crema X 30Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12030;Tetralysal 150 X 16 Capsulas Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12031;Tetralysal 300 X 16 Capsulas Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12063;Tetralysal 300Mg X 28 Capsulas Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;12032;Triluma Crema X 15 Gr Galderma;MEDICAMENTO GALDERMA;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31086;Babyskin X 60Gr Crema Antipañalitica Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31068;Betapirox Sh X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31005;Betarretin 0.025 Crema X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31006;Betarretin 0.025 Gel X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31010;Betarretin 0.05 Crema X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31007;Betarretin 0.05 Locion X 60Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31008;Betarretin H Crema X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31011;Betazol Crema 0.05% X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31012;Betazol Locion 0.05% X 60 Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31014;Bonac Locion X 60Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31018;Dermacortine Crema 0.1 X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31062;Dermacortine Emulsion 0.1 X 60Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31020;Dermosupril Crema 0.05% X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31022;Dermosupril Crema 0.1% X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31021;Dermosupril Emulsion X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31090;Desonida C X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31134;Edapil Oral X 30 Tabletas Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31028;Glicolic Crema X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31029;Glicolic Emulsion X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31030;Glicolic H Locion X 60Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31031;Glicolic Locion X 60Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31027;Glicolic Shampo X 240 Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31034;Ketomed Shampo X 100Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31073;Kinor Nf X 10Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31113;Lexinex Champú X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31038;Lexinex Plus X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31064;Minot 100Mg X 10 Caps Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31040;Pirimed Shampoo X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31131;Procicar Regenerix Crema X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31118;Procikel Gel Spf 30 X 30 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31075;Rozelaic Gel X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31070;Sinac Gel X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31054;Ureaderm 10% X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31055;Ureaderm 15% X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31056;Ureaderm Lactato X 225 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31058;Zudenina F (Adapalene 0.3%) X 30 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31059;Zudenina Gel (Adapalene 0.1%) X 30 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31132;Zudenina Pb Gel X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31087;Babyskin N X 30Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31098;Desonida Crema 0.1% X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31100;Farbicil (Terbinafina) 1% Crema X 15Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31128;Acleria Hidratante Facial X 50 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31127;Acleria Mascarilla Limpiador Facial X 150 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31104;Aquatop Crema X 250 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31124;Aquatop Limpiador Liquido X 400Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31017;Cetopic Crema X 50Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31120;Cetopic Suero X 30 Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31103;Edapil (M) Espuma X 100Gr (Minoxidil 5%) Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31126;Umbrella Acleria X 50 Gr;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31108;Umbrella Base Beige 02 Spf 50+ X 11 G (Compacta);MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31110;Umbrella Base Durazno 04 Spf 50+X 11 G (Compacta);MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31109;Umbrella Base Miel 03 Spf 50+ X 11 G (Compacta);MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31079;Umbrella Crema Spf 50+ X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31081;Umbrella Gel Spf 50+ X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31102;Umbrella Intelligent Spf100 X 50Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31114;Umbrella Intellinge Spf 50 Fluido X 50 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31049;Umbrella Kids 50+ X 120 G Resistente Al Agua Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31094;Umbrella Kids Max Spf 100 X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31092;Umbrella Max Emulsión Spf 100 X 100 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31093;Umbrella Max Resistente Al Agua Spf 100 X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31117;Umbrella Perfect Skin Tono Claro Spf 50 X 50 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31115;Umbrella Piel Sensible Spf 50+ X 60 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31078;Umbrella Plus Spf 50+ Emulsion X 120 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31130;Umbrella Sport Active Spf 50 X 170Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31129;Umbrella Sport Ultra Spf 50 X 50Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31077;Umbrella Water Proof Spf 50+ X 225 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31001;Alergibon Avena X 90Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31002;Alergibon Baby X 150 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31003;Alergibon Clear X 90 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31091;Alergibon Leche X 90 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31004;Avitil Gel X 50Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31016;Bonaven Locion X 120Ml;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31082;Edapil Champú X 120Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31024;Emolin Neo X 240 Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31095;Filtrosol 50+ Crema Muy Alta Proteccion X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31097;Filtrosol Gel 50+ Muy Alta Proteccion X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31063;Filtrosol Locion Spf30 X 100Ml;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31032;Hidribet 5% Loc X 125Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31033;Hyalix Emulgel X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31061;Lactibon Barra X 120Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31071;Lactibon Fem Locion X 240Ml;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31036;Lactibon Locion X 120 Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31039;Nutrem Crema X 30Gr;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;35042;Perspirex Antitraspirante (Pies Y Manos) X 100Ml Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;35043;Perspirex Roll-On Antitraspirante X 20 Ml;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31042;Procicar Crema X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31074;Procicar Nf Crema X 60Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31043;Salilex Barra X 120Gr Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31044;Salilex Pads X 30 Pañitos Medihealth;MEDIHEALTH;DEL 28 AL 31 DE DICIEMBRE;10%
HOT SALES;DICIEMBRE;31009;Betarretin H Locion X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;07092;Presiderm Ungüento X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31067;Zudenina Plus (Adapaleno 0,1% + Clinda 1%) x 30 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31133;Zudenina Pb Forte Gel X 30Gr;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31083;Edapil Espuma Loción X 150 Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31116;Umbrella Urban Spf 50 X 50 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31136;Betazol Ungüento 0.05% X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31015;Bonaven Barra X 120Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31013;Bonac 4% Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31019;Dermacortine Locion 0.1 X 30Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;31023;Desonida 0.1% Locion X 30Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;97004;Medider Shampoo Suave X 300 Gr;MEDISANDER;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;97005;Medider Dermolimpiador Liq *500 Gr;MEDISANDER;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;97007;Medider Dermoprotector X 120 Gr;MEDISANDER;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;97008;Medider Barra Dermolimpiadora X 100 Gr;MEDISANDER;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;43004;Kelo-Cote Uv Gel X 15 Gr;MEDITEKERGO;DEL 28 AL 31 DE DICIEMBRE;20%
HOT SALES;DICIEMBRE;22031;Depiderm Spf 50 Emulsion X 30Ml Uriage;MEDIVELIUS;DEL 28 AL 31 DE DICIEMBRE;25%
HOT SALES;DICIEMBRE;22062;Crema Lavante X 500 Ml Uriage;MEDIVELIUS;DEL 28 AL 31 DE DICIEMBRE;25%
HOT SALES;DICIEMBRE;22095;Roseliane Cc Crema Spf 50 X 40 Ml Uriage;MEDIVELIUS;DEL 28 AL 31 DE DICIEMBRE;25%
HOT SALES;DICIEMBRE;22130;Agua Thermal Crema De Manos X 50Ml Uriage;MEDIVELIUS;DEL 28 AL 31 DE DICIEMBRE;40%
HOT SALES;DICIEMBRE;22223;Eau Thermale Essence D'eau Eclat X100Ml Uriage;MEDIVELIUS;DEL 28 AL 31 DE DICIEMBRE;25%
